2 machines found
login-1.extreme.acer.uic.edu
login-1.extreme.acer.uic.edu
CRF loss
Parsing training data: ./train_petsc.txt
Parsing test data: ./test_petsc.txt
Data loading completed
====================  Summary of settings =================
Training data: ./train_petsc.txt
Test data: ./test_petsc.txt
loss: CRF, lambda: 1.000000e-04, Processors: 2
dim: 129, classes: 26
Train: #word=3438, #letter=25953
Test: #word=3439, #letter=26198
===========================================================
iter fn.val gap time feval.num train_lett_err train_word_err test_lett_err test_word_err 
117 2.04487 0.0159407 128.097 119 8.723462 34.554974 14.172838 48.298924
118 2.04418 0.0261677 129.162 120 8.723462 34.409540 14.134667 48.240768
119 2.04353 0.0183243 130.226 121 8.731168 34.496800 14.115581 48.211689
120 2.04318 0.0100229 131.298 122 8.742727 34.584061 14.153752 48.124455
121 2.04268 0.0133877 132.368 123 8.719609 34.525887 14.218643 48.298924
122 2.04226 0.0154985 133.463 124 8.715755 34.525887 14.218643 48.415237
123 2.04174 0.0152588 134.564 125 8.681077 34.322280 14.161386 48.444315
124 2.04127 0.0113745 135.644 126 8.715755 34.525887 14.157569 48.357081
125 2.04072 0.0140355 136.719 127 8.711902 34.293194 14.207191 48.415237
126 2.04039 0.0177309 137.818 128 8.684930 34.205934 14.195740 48.357081
127 2.04009 0.0105736 138.889 129 8.688784 34.264107 14.230094 48.531550
128 2.03976 0.00963735 139.97 130 8.638693 34.089587 14.211008 48.502472
129 2.03941 0.0147527 141.047 131 8.665665 34.205934 14.203374 48.444315
130 2.03903 0.0164716 142.155 132 8.630987 34.205934 14.252996 48.473393
131 2.03871 0.00983514 143.257 133 8.619427 34.176847 14.283533 48.618785
132 2.03846 0.010193 144.329 134 8.630987 34.205934 14.260631 48.473393
133 2.03813 0.0113351 145.398 135 8.661812 34.176847 14.279716 48.502472
134 2.03789 0.0177416 147.545 137 8.669518 34.205934 14.283533 48.357081
135 2.03756 0.0100814 148.61 138 8.731168 34.351367 14.264448 48.328002
136 2.03726 0.00769798 149.678 139 8.727315 34.322280 14.245362 48.473393
137 2.03704 0.0129359 150.745 140 8.727315 34.438627 14.233911 48.415237
138 2.03682 0.00866109 151.812 141 8.723462 34.380454 14.226277 48.298924
139 2.0366 0.00779536 152.879 142 8.669518 34.351367 14.291167 48.386159
140 2.03634 0.0130415 153.948 143 8.642546 34.293194 14.287350 48.589706
141 2.0361 0.0105883 155.017 144 8.600162 34.060500 14.294984 48.618785
142 2.03586 0.00949667 156.082 145 8.611721 34.031414 14.264448 48.531550
143 2.03558 0.0175221 157.147 146 8.611721 33.973240 14.188106 48.502472
144 2.03539 0.0134411 158.221 147 8.596309 33.827807 14.233911 48.589706
145 2.03526 0.00676756 159.293 148 8.588602 33.856894 14.230094 48.589706
146 2.03512 0.0051981 160.363 149 8.615574 33.944154 14.230094 48.589706
147 2.03494 0.00931579 161.426 150 8.630987 33.944154 14.203374 48.473393
148 2.0348 0.0203366 162.492 151 8.677224 34.031414 14.203374 48.531550
149 2.03457 0.00778399 163.557 152 8.681077 34.031414 14.169021 48.444315
150 2.03442 0.00648699 164.629 153 8.684930 33.973240 14.176655 48.502472
151 2.03426 0.00728858 165.712 154 8.665665 33.885980 14.157569 48.444315
152 2.03406 0.0163442 166.779 155 8.688784 33.973240 14.153752 48.473393
153 2.03385 0.00692613 167.847 156 8.669518 33.973240 14.191923 48.502472
154 2.03373 0.00528252 168.934 157 8.677224 34.002327 14.172838 48.386159
155 2.03353 0.00789944 170.003 158 8.654105 33.944154 14.146118 48.328002
156 2.0334 0.0173589 171.067 159 8.669518 34.031414 14.138484 48.298924
157 2.03318 0.00817257 172.134 160 8.638693 34.002327 14.115581 48.211689
158 2.03303 0.00559968 173.206 161 8.661812 34.002327 14.123216 48.240768
159 2.03292 0.00641364 174.28 162 8.638693 34.002327 14.153752 48.298924
160 2.03274 0.0139423 175.357 163 8.657959 33.973240 14.203374 48.386159
161 2.03258 0.00878156 176.437 164 8.611721 33.885980 14.157569 48.328002
162 2.03248 0.00519055 177.499 165 8.596309 33.827807 14.142301 48.240768
163 2.03234 0.00609931 178.563 166 8.604015 33.944154 14.153752 48.386159
164 2.03223 0.0121928 179.627 167 8.611721 34.002327 14.184289 48.386159
165 2.03209 0.00771866 180.69 168 8.611721 34.089587 14.184289 48.444315
166 2.03191 0.00540465 181.754 169 8.600162 34.031414 14.180472 48.386159
167 2.03182 0.0104643 182.818 170 8.630987 34.060500 14.165203 48.240768
168 2.03171 0.00629533 183.882 171 8.630987 34.060500 14.157569 48.211689
169 2.03157 0.00476701 184.945 172 8.607868 34.031414 14.161386 48.153533
170 2.03148 0.00789461 186.008 173 8.623281 34.060500 14.165203 48.153533
171 2.03135 0.00623133 187.074 174 8.604015 33.973240 14.153752 48.298924
172 2.0312 0.00715169 188.139 175 8.584749 33.856894 14.142301 48.211689
173 2.03111 0.0128148 189.203 176 8.611721 33.944154 14.176655 48.298924
174 2.031 0.00478366 190.267 177 8.611721 33.944154 14.169021 48.182611
175 2.03094 0.00459559 191.33 178 8.630987 34.031414 14.176655 48.211689
176 2.03085 0.00660438 192.393 179 8.619427 34.089587 14.165203 48.211689
177 2.0308 0.0156497 193.456 180 8.627134 34.002327 14.207191 48.298924
178 2.03067 0.00530956 194.521 181 8.619427 34.031414 14.195740 48.269846
179 2.03062 0.00377948 195.584 182 8.650252 34.089587 14.157569 48.182611
180 2.03056 0.00460301 196.649 183 8.661812 34.089587 14.146118 48.153533
181 2.03045 0.00676657 197.712 184 8.654105 34.089587 14.146118 48.182611
182 2.03038 0.0119311 198.778 185 8.665665 34.205934 14.169021 48.153533
183 2.03028 0.0035555 199.844 186 8.661812 34.147760 14.149935 48.182611
184 2.03023 0.00501666 200.911 187 8.630987 34.060500 14.153752 48.153533
185 2.03014 0.0067643 201.976 188 8.573190 33.944154 14.153752 48.124455
186 2.03007 0.00995058 204.096 190 8.584749 33.944154 14.172838 48.153533
187 2.02998 0.00479407 205.163 191 8.611721 34.031414 14.172838 48.095377
188 2.02992 0.00319646 206.229 192 8.615574 33.973240 14.157569 48.037220
189 2.02987 0.00424578 207.291 193 8.630987 34.002327 14.111764 48.008142
190 2.02981 0.00492866 208.354 194 8.619427 33.973240 14.111764 48.037220
191 2.02973 0.00569879 209.418 195 8.627134 34.060500 14.123216 48.066298
192 2.02966 0.00531952 210.48 196 8.607868 34.060500 14.115581 48.066298
193 2.02961 0.00389691 211.542 197 8.596309 34.060500 14.104130 48.037220
194 2.02955 0.0036642 212.605 198 8.607868 34.002327 14.130850 48.066298
195 2.0295 0.00460712 213.668 199 8.611721 34.118674 14.146118 48.037220
196 2.02945 0.00378693 214.731 200 8.600162 34.031414 14.149935 48.095377
197 2.0294 0.00479143 215.793 201 8.623281 34.089587 14.130850 48.037220
198 2.02936 0.00410794 216.856 202 8.565484 34.002327 14.130850 48.037220
199 2.02933 0.00314374 217.917 203 8.584749 34.031414 14.134667 48.066298
200 2.02929 0.00398315 218.98 204 8.588602 34.031414 14.149935 48.153533
201 2.02925 0.00648008 220.042 205 8.615574 34.031414 14.127033 48.124455
202 2.02921 0.00348353 221.105 206 8.638693 34.031414 14.123216 48.095377
203 2.02917 0.00264006 222.169 207 8.634840 34.031414 14.142301 48.095377
204 2.02915 0.00342959 223.233 208 8.634840 33.973240 14.127033 48.037220
205 2.02911 0.00380417 224.298 209 8.642546 33.973240 14.104130 48.008142
206 2.02908 0.00589104 225.362 210 8.657959 34.118674 14.111764 47.949985
207 2.02905 0.00295702 226.427 211 8.677224 34.031414 14.111764 47.979064
208 2.02902 0.00270878 227.491 212 8.657959 34.002327 14.107947 47.949985
209 2.02899 0.00337589 228.556 213 8.657959 34.002327 14.123216 47.979064
210 2.02896 0.00442589 229.62 214 8.646399 33.944154 14.107947 47.920907
211 2.02893 0.00352424 230.682 215 8.654105 34.002327 14.123216 47.979064
212 2.02891 0.00243995 231.746 216 8.657959 34.031414 14.111764 47.920907
213 2.02889 0.00270794 232.81 217 8.650252 34.089587 14.130850 47.891829
214 2.02887 0.00291898 233.875 218 8.661812 34.118674 14.127033 47.891829
215 2.02884 0.00321781 234.94 219 8.661812 34.089587 14.115581 47.891829
216 2.02882 0.00248221 236.004 220 8.646399 34.002327 14.119398 47.920907
217 2.0288 0.00249978 237.07 221 8.634840 33.944154 14.119398 47.949985
218 2.02879 0.00207462 238.134 222 8.623281 33.944154 14.111764 47.920907
219 2.02877 0.002266 239.2 223 8.634840 33.915067 14.146118 47.920907
220 2.02875 0.00305437 240.265 224 8.627134 33.915067 14.146118 47.949985
221 2.02873 0.00277636 241.33 225 8.623281 33.885980 14.127033 47.920907
222 2.02872 0.00209057 242.395 226 8.627134 33.885980 14.123216 47.891829
223 2.02871 0.00240488 243.46 227 8.634840 33.915067 14.123216 47.920907
224 2.0287 0.00273052 244.523 228 8.627134 33.915067 14.127033 47.920907
225 2.02869 0.00183739 245.586 229 8.627134 33.915067 14.130850 47.891829
226 2.02867 0.00163777 246.65 230 8.623281 33.915067 14.157569 47.949985
227 2.02866 0.00282916 247.713 231 8.638693 33.944154 14.191923 48.037220
228 2.02865 0.00176754 248.776 232 8.634840 33.973240 14.180472 47.979064
229 2.02864 0.00197441 249.839 233 8.630987 33.944154 14.153752 47.891829
230 2.02863 0.00278133 250.903 234 8.627134 33.944154 14.138484 47.891829
231 2.02862 0.00209539 251.968 235 8.623281 33.944154 14.130850 47.862751
232 2.0286 0.00267998 253.041 236 8.630987 34.002327 14.142301 47.920907
233 2.02859 0.00321608 254.106 237 8.630987 33.944154 14.146118 47.979064
234 2.02858 0.00202067 255.172 238 8.627134 33.973240 14.130850 47.920907
235 2.02856 0.00154405 256.236 239 8.634840 34.031414 14.134667 47.920907
236 2.02855 0.0024085 257.3 240 8.634840 34.002327 14.123216 47.920907
237 2.02855 0.0019111 258.364 241 8.634840 34.002327 14.146118 47.979064
238 2.02853 0.00267042 259.428 242 8.642546 34.031414 14.146118 48.008142
239 2.02852 0.00230848 260.493 243 8.619427 33.973240 14.153752 48.037220
240 2.02852 0.00168767 261.555 244 8.623281 34.002327 14.157569 48.037220
241 2.0285 0.00223694 262.617 245 8.634840 33.944154 14.149935 48.008142
242 2.0285 0.00359292 263.68 246 8.623281 33.915067 14.157569 47.979064
243 2.02849 0.00134487 264.745 247 8.604015 33.885980 14.161386 48.037220
244 2.02849 0.000837954 265.809 248 8.615574 33.885980 14.157569 48.008142
245 2.02848 0.00147569 266.873 249 8.604015 33.885980 14.153752 48.008142
246 2.02847 0.00181261 267.936 250 8.619427 33.915067 14.138484 47.979064
247 2.02847 0.0054175 268.999 251 8.580896 33.856894 14.127033 47.979064
248 2.02846 0.00156965 270.062 252 8.604015 33.856894 14.138484 48.008142
249 2.02845 0.00078513 271.124 253 8.604015 33.856894 14.130850 47.979064
250 2.02845 0.00114946 272.185 254 8.619427 33.856894 14.134667 48.008142
251 2.02844 0.0017738 273.248 255 8.627134 33.915067 14.123216 47.949985
252 2.02843 0.00154726 274.315 256 8.650252 33.944154 14.161386 48.008142
253 2.02843 0.00136636 275.38 257 8.627134 33.885980 14.157569 48.008142
254 2.02842 0.00139722 276.446 258 8.623281 33.885980 14.161386 48.008142
255 2.02842 0.00157087 277.513 259 8.623281 33.885980 14.157569 48.008142
256 2.02841 0.00105769 278.575 260 8.619427 33.885980 14.157569 48.008142
257 2.02841 0.00110668 279.638 261 8.623281 33.915067 14.161386 48.008142
258 2.0284 0.00284469 280.701 262 8.623281 33.973240 14.161386 48.008142
259 2.0284 0.00124016 281.763 263 8.627134 33.944154 14.172838 48.066298
260 2.0284 0.000744076 282.826 264 8.642546 33.944154 14.169021 48.066298
261 2.02839 0.000918273 283.89 265 8.646399 33.944154 14.169021 48.066298
262 2.02839 0.00156454 284.952 266 8.627134 33.885980 14.161386 48.066298
263 2.02839 0.00157436 286.015 267 8.627134 33.885980 14.149935 47.979064
264 2.02838 0.000918732 287.078 268 8.600162 33.885980 14.153752 47.979064
265 2.02838 0.000953286 288.14 269 8.600162 33.915067 14.134667 48.008142
266 2.02838 0.00146471 289.202 270 8.627134 34.002327 14.123216 47.949985
267 2.02837 0.000984005 290.265 271 8.623281 33.973240 14.127033 48.008142
268 2.02837 0.00082578 291.327 272 8.592456 33.915067 14.127033 48.008142
269 2.02837 0.00128128 292.389 273 8.607868 33.944154 14.134667 48.008142
270 2.02837 0.000919034 293.452 274 8.623281 33.944154 14.127033 48.008142
271 2.02836 0.000893326 294.52 275 8.619427 33.915067 14.127033 48.008142
272 2.02836 0.00148752 295.585 276 8.623281 33.915067 14.123216 47.979064
273 2.02836 0.00102168 296.648 277 8.615574 33.915067 14.127033 48.008142
274 2.02836 0.000667416 297.71 278 8.615574 33.915067 14.115581 48.008142
275 2.02835 0.000779663 298.772 279 8.623281 33.885980 14.115581 48.008142
276 2.02835 0.000692165 299.835 280 8.623281 33.885980 14.123216 48.037220
277 2.02835 0.00189644 300.897 281 8.588602 33.885980 14.127033 48.008142
278 2.02835 0.000651812 301.96 282 8.623281 33.885980 14.127033 48.008142
279 2.02835 0.000461826 303.022 283 8.615574 33.885980 14.127033 48.008142
280 2.02835 0.000577211 304.086 284 8.619427 33.915067 14.115581 47.949985
281 2.02834 0.0016802 305.148 285 8.615574 33.944154 14.107947 47.949985
282 2.02834 0.000620053 306.21 286 8.615574 33.944154 14.100313 47.920907
283 2.02834 0.000441799 307.274 287 8.611721 33.915067 14.104130 47.949985
284 2.02834 0.000558155 308.338 288 8.604015 33.915067 14.104130 47.949985
285 2.02834 0.000720898 309.401 289 8.627134 33.915067 14.107947 47.979064
286 2.02834 0.00103625 311.525 291 8.615574 33.944154 14.111764 47.949985
287 2.02834 0.000517098 312.596 292 8.627134 33.944154 14.111764 47.949985
288 2.02834 0.000415091 313.725 293 8.627134 33.944154 14.111764 47.949985
289 2.02834 0.000576688 314.864 294 8.627134 33.944154 14.111764 47.949985
290 2.02833 0.000650048 316.005 295 8.646399 33.973240 14.111764 47.949985
291 2.02833 0.000446444 317.147 296 8.627134 33.973240 14.115581 47.979064
292 2.02833 0.000498455 318.282 297 8.627134 33.973240 14.115581 47.979064
293 2.02833 0.000665366 319.422 298 8.627134 33.973240 14.115581 47.979064
294 2.02833 0.000436002 320.559 299 8.619427 33.944154 14.115581 47.979064
295 2.02833 0.000477878 321.703 300 8.607868 33.915067 14.115581 47.979064
296 2.02833 0.000733228 322.857 301 8.604015 33.915067 14.115581 47.979064
297 2.02833 0.000392167 324.004 302 8.611721 33.915067 14.115581 47.979064
298 2.02833 0.00034886 325.15 303 8.615574 33.944154 14.115581 47.979064
299 2.02833 0.000463162 326.304 304 8.615574 33.944154 14.115581 47.979064
300 2.02833 0.00155599 327.459 305 8.615574 33.944154 14.123216 47.979064
301 2.02833 0.000450882 328.603 306 8.611721 33.944154 14.119398 47.949985
302 2.02833 0.000344755 329.758 307 8.611721 33.944154 14.119398 47.949985
303 2.02833 0.000455012 330.91 308 8.611721 33.944154 14.119398 47.949985
304 2.02832 0.000642078 332.042 309 8.607868 33.944154 14.119398 47.949985
305 2.02832 0.000669718 333.181 310 8.611721 33.944154 14.119398 47.949985
306 2.02832 0.000328799 334.287 311 8.627134 33.944154 14.119398 47.949985
307 2.02832 0.000455317 335.381 312 8.627134 33.944154 14.119398 47.949985
308 2.02832 0.000498772 336.472 313 8.627134 33.944154 14.119398 47.949985
309 2.02832 0.000929425 337.619 314 8.623281 33.915067 14.119398 47.949985
310 2.02832 0.000371461 338.774 315 8.623281 33.915067 14.119398 47.949985
311 2.02832 0.000348697 339.936 316 8.623281 33.915067 14.127033 47.949985
312 2.02832 0.000338594 341.099 317 8.623281 33.915067 14.134667 47.979064
313 2.02832 0.00157332 342.245 318 8.634840 33.944154 14.130850 47.979064
314 2.02832 0.000311336 343.386 319 8.619427 33.915067 14.130850 47.979064
315 2.02832 0.000275777 344.529 320 8.619427 33.915067 14.130850 47.979064
316 2.02832 0.000414776 345.663 321 8.619427 33.915067 14.130850 47.979064
317 2.02832 0.00064688 346.805 322 8.619427 33.915067 14.130850 47.979064
318 2.02832 0.000624471 347.952 323 8.619427 33.915067 14.123216 47.949985
319 2.02832 0.000266221 349.094 324 8.619427 33.915067 14.123216 47.949985
320 2.02832 0.000304464 350.237 325 8.619427 33.915067 14.127033 47.979064
321 2.02832 0.0003317 351.4 326 8.623281 33.944154 14.127033 47.979064
322 2.02832 0.00109981 352.563 327 8.611721 33.973240 14.123216 47.949985
323 2.02832 0.000380249 353.724 328 8.611721 33.973240 14.123216 47.949985
324 2.02832 0.000258419 354.885 329 8.611721 33.973240 14.123216 47.949985
325 2.02832 0.000346421 356.041 330 8.611721 33.973240 14.123216 47.949985
326 2.02831 0.000360131 357.194 331 8.611721 33.944154 14.123216 47.949985
327 2.02831 0.000606823 358.351 332 8.627134 33.944154 14.123216 47.949985
328 2.02831 0.000303317 359.497 333 8.607868 33.915067 14.123216 47.949985
329 2.02831 0.000229359 360.647 334 8.607868 33.915067 14.123216 47.949985
330 2.02831 0.000317084 361.794 335 8.623281 33.915067 14.127033 47.979064
331 2.02831 0.000514667 362.94 336 8.623281 33.915067 14.127033 47.979064
332 2.02831 0.000413472 364.086 337 8.623281 33.915067 14.127033 47.979064
333 2.02831 0.000557963 365.233 338 8.619427 33.885980 14.130850 47.979064
334 2.02831 0.000334179 366.385 339 8.619427 33.885980 14.130850 47.979064
335 2.02831 0.000228347 367.533 340 8.619427 33.885980 14.130850 47.979064
336 2.02831 0.000175688 368.679 341 8.619427 33.885980 14.130850 47.979064
337 2.02831 0.000351992 369.817 342 8.619427 33.885980 14.130850 47.979064
338 2.02831 0.000252124 370.962 343 8.619427 33.885980 14.130850 47.979064
339 2.02831 0.000321961 372.099 344 8.619427 33.885980 14.127033 47.979064
340 2.02831 0.00021203 373.243 345 8.619427 33.885980 14.130850 47.979064
341 2.02831 0.000212079 374.387 346 8.619427 33.885980 14.130850 47.979064
342 2.02831 0.000411659 375.53 347 8.623281 33.885980 14.130850 47.979064
343 2.02831 0.00024074 376.687 348 8.623281 33.885980 14.123216 47.920907
344 2.02831 0.000188959 377.843 349 8.623281 33.885980 14.127033 47.949985
